user_id,account_type,label,avg_tweet_chars,avg_word_count,uppercase_ratio,punctuation_intensity,digit_ratio,url_density,hashtag_density,mention_density,sentiment_polarity,lexical_diversity,tweet_repetition_rate,intra_user_semantic_sim,tfidf_topic_0,tfidf_topic_1,tfidf_topic_2,tfidf_topic_3,tfidf_topic_4,tfidf_topic_5,tfidf_topic_6,tfidf_topic_7,text_emb_0,text_emb_1,text_emb_2,text_emb_3,text_emb_4,text_emb_5,text_emb_6,text_emb_7,text_emb_8,text_emb_9,text_emb_10,text_emb_11,text_emb_12,text_emb_13,text_emb_14,text_emb_15
106253,bot,1,0.9076644384398779,0.9049262918565624,0.6356499796720645,1.5727377898483694,1.2008115449211214,0.8217752910976136,1.2768459597515964,0.0,-0.28606948089575795,-0.25799384783107493,1.5191622238564053,-0.4889616077111197,1.1897496257262095,-1.1017574411023585,-0.557351121296945,0.07784683437786694,0.1891784601815003,-0.10249845840116366,0.06021874549245716,-0.08085476830059281,1.1897496251477286,-1.1017574290773986,-0.5573510664044877,0.08386760364686763,0.1795919541495628,-0.11037766284747916,0.02192354082899034,-0.028402898427623984,0.03376121723098761,0.05243927756725904,-0.03127678242596952,-0.02748915623312126,0.09684526560263212,0.251913888987631,0.17026743553961496,-0.13085254047242392
104685,human,0,-1.3528773757736958,-1.3107639957471449,-0.837103987786149,-0.6895983203866748,0.8527955629601403,-0.9863681799945021,-0.6772486760240731,0.0,1.3448882062077434,-0.8896354577349821,-0.4725170078332329,2.1655178927838077,-0.7673069868234995,1.1391213504932411,-0.46849223313093985,0.22809030761506865,-0.2239056567952934,0.2894522551523863,-0.3044441410833469,-0.8408768654592952,-0.7673069871942743,1.1391215997542146,-0.4684912620600256,0.3323291485791663,-0.13483623410650983,0.28409800652493045,-0.5423191046742373,-0.9009655230552068,2.5317421354552754,-0.8108392325751812,-0.8793510465335751,-2.289979462747972,-0.7089550246182724,3.68263424963475,-0.17132289196664788,-1.8375052505114955
101732,human,0,-1.7224025865085144,-1.9087320170198663,-0.9641365441057045,-0.8429464618300391,-0.4402044171415037,-0.9863681799945021,-0.7132073049684206,0.0,0.15564822602810693,-0.4920692897362137,2.8469483783161667,-0.4889616077111197,-0.7238112843923015,1.3912428750097643,-0.4589979736301595,-0.7353519315916303,-0.5777923036504773,1.1513719162465652,-1.128618705907644,-1.1682950888596335,-0.723811274989562,1.3912430059498997,-0.4589978403737346,-0.7734067755615291,-0.4795206062592249,1.3768433281090142,-0.6193711822690633,-0.5559872611382286,-1.5987710649896705,0.600676457122965,-1.2338893150576147,0.14422316359604925,-1.413121031321232,1.07667457972863,1.5469989556561348,0.5984438321997835
104743,human,0,-1.0410550448604075,-0.635706020512434,-0.26311671925201036,-0.4576431484555357,-1.2379846068383102,-0.9863681799945021,-1.0471088594516447,0.0,1.181064331387079,0.2817293172839178,-0.4725170078332329,2.9675114342188484,-0.7769758046530609,1.0073509498115987,-0.36539731295927724,4.353134732896928,-1.0709402308528193,-0.9781408300187402,1.4080167903780443,1.1351146546647919,-0.7769757950037673,1.0073510405658554,-0.3653984158978771,4.465009186184296,-1.1195498341818761,-1.11140501568208,0.9317457577420336,0.25361537342001805,0.898291027576087,-0.9980354650007257,-0.9462782531498624,-0.8121753710565931,1.721962355978533,-0.7859547209700352,-0.9693984314258665,-0.5810131588812268
104522,human,0,-0.39246459656076577,-2.098331633520974,-1.7365521066969176,-1.6638100424974593,-1.2379846068383102,-0.9863681799945021,2.5590279289671782,0.0,4.020678161611926,2.0836519476175104,-0.4725170078332329,-0.4889616077111197,-1.1105871457561305,0.09318380147725587,-0.30142491895528084,-0.41553457057192084,-0.01564864914852303,-0.17337314221222044,-0.3525239254422704,0.051682200492724935,-1.1105870999641017,0.09318368019513813,-0.30142789381061424,-0.4620887734363146,0.17827922895154338,0.1860562920278574,-0.6091153153743715,0.22463655272154492,-0.35383018861847637,0.2589151613602569,-0.47038940955006275,-0.5026975882817674,0.02786793927098611,-0.3506422867245386,2.529800841931361,0.2283833342971664
106341,bot,1,1.1862635173685876,0.9390542228267609,-0.3071466081959803,1.0802196414479173,1.4249677491473245,0.9861519702878062,1.6574937318624723,0.0,-0.9486460412815554,-0.9165863084852534,1.0212424159339974,-0.3831155891729486,1.231547762787346,-1.1169104255047868,-0.4936080692611902,0.0045208655028710345,0.014824920252833839,-0.048617953466735996,-0.05660617201538081,0.06318338882281932,1.2315477671192607,-1.1169104167159831,-0.49360769432209,0.009310924395284801,-0.0037687466030268076,-0.008540309338900896,-0.03948117398242155,0.07804003692589127,-0.04603516846717463,-0.07074001793310832,-0.19675151205869004,-0.005655970171192633,0.025160465698039387,0.11896899023336592,-0.07643394242554838,-0.08759220237151104
100577,human,0,-0.7417056071836496,-0.8907279222677683,-0.9841240050367247,-0.8519669407384722,0.5410379083885046,-0.9863681799945021,-0.3073884925965016,0.0,-0.5663903333666722,-0.06679069763657128,-0.4725170078332329,-0.4889616077111197,-0.7092812673886809,1.3171690895760295,-0.4738770620303458,2.0249888130499256,-1.3156956344179267,-0.3840615194144918,-1.624141203090459,-1.3154260735239762,-0.7092812743957768,1.3171693484854308,-0.47387948412303377,1.9264211534978732,-1.090338453448338,-0.2563233374521028,-1.9765756696568508,-1.1904318113017278,0.9097630065052265,-0.8968677758245591,-1.0923889010341932,0.5914209610811724,0.8019529050766118,1.4173804963792664,2.6134631880345274,-0.4215146018656026
105203,bot,1,0.7786833833802902,1.0755659467075587,3.1603746904898626,2.030076070505932,0.8465888711445742,0.493021932717229,0.8160618145647468,0.0,-0.2032474108475333,-1.0421322070428032,1.0212424159339974,-0.38843234716173614,1.265701763238063,-1.1239356791222384,-0.460349799903884,0.03230191761198577,0.05088929924029995,0.05858563852343013,0.12933457776795781,-0.12185114219846223,1.265701761989911,-1.1239356789943902,-0.46034985386357846,0.020631047929372245,0.08768615004705271,0.04111627562493105,0.07910058466391459,-0.14816730860010702,0.05228356656739638,0.13521026743477957,0.2848096178115142,0.13026272599013977,0.004268436270061838,-0.053505900282744656,0.037673902195058256,-0.01442041093499794
106364,bot,1,1.1295118531423693,1.4168452564095515,-0.6869956626520247,0.3414424188472387,0.9400471133877244,1.1094344796804503,1.5973914520554922,0.0,-0.2032474108475333,-1.0785873729127582,-0.4725170078332329,-0.25427570600036664,1.2181873166268193,-1.0583002449784809,-0.3618517766203826,-0.026470312524308693,-0.1063550636938173,-0.013344400468120084,-0.09988119873572872,0.030716348589598225,1.2181873164555364,-1.0583002808135338,-0.36185140155746104,-0.059546549288059886,-0.12999723839441568,0.031875227345929076,-0.09382548014018482,0.029595181030788002,0.0035524851704367023,-0.018059576313817154,0.1396378995859607,0.08585054252935913,-0.05383579274725963,0.05888725687619265,-0.19274452116872307,-0.027131940632446564
100440,human,0,-0.5128469146163814,-0.16441554520968138,-0.08641456304888527,-1.6638100424974593,-0.7077669621416952,-0.9863681799945021,-1.0471088594516447,0.0,-0.9486460412815554,0.904905061011601,-0.4725170078332329,2.223282591557999,-0.8237902504675881,0.7255048651165339,-0.27600103459875247,-2.266595557692327,1.0902942108547493,-1.111335338995259,-0.7569268940708623,2.5675965295306407,-0.823790243613281,0.725504995260997,-0.2759995187772721,-2.07126371545172,1.1180191444664305,-0.8697296415265102,-0.03425065426005013,2.8453712509295372,-0.10479205488559526,-0.03814556791378669,-0.441869058188094,0.17568111631071506,1.0299369511675918,0.020281518761388142,0.9500030408731313,2.3041033695548636
102751,human,0,-0.8825926057871991,-1.0744937044149958,-0.8670511611191721,-0.0807159940674345,-0.5015868382350018,-0.9863681799945021,-0.5963417608992919,0.0,-0.32748051591987026,0.48049211950267934,-0.4725170078332329,3.215301032690308,-0.7306071035889605,1.0528808211997915,-0.46335142147594827,-0.8963297346951671,-0.4723186124401081,-1.353175688292739,-1.4043142301686422,-3.2919874305041397,-0.7306071019158972,1.0528809276155897,-0.46335504474391465,-0.9470900786487152,-0.1545248214205587,-1.5319856330051567,-2.200039932859658,-3.201123122817145,1.9274397463881419,-0.1003707155580629,-0.6615734936169019,2.055772531341867,0.5343014986255682,1.0616321380415272,0.674858546528483,-2.9812191463226796
107488,bot,1,1.1501488219519036,1.2120776705883554,1.2470409460349372,0.8691404349905804,1.5373919603712354,1.3559994984657386,1.5372891722485116,0.0,-0.4517136209922073,-0.8938840227342951,-0.4725170078332329,-0.381481955026254,1.1845246018882363,-1.141444273563446,-0.4661436466377505,0.08055712551438732,-0.02536644155996401,0.029134726929659977,0.005257149150968414,-0.12080864788542689,1.1845246012773525,-1.141444273533843,-0.46614389484436297,0.08859976948551902,-0.00687628869596406,0.03129460229047743,-0.01447067198128884,-0.1123673266105437,0.02824371214615989,0.050655756281554415,0.061752140965189946,-0.1169764925285441,-0.007841909723643663,0.09997557081135702,0.09668511361387472,-0.13529881704047567
105273,bot,1,1.3719962366543936,1.2462056015585552,0.39531496127092336,1.396838451133922,0.17760131073116642,1.2327169890730947,0.9362663741787077,0.0,0.2936850094418148,-0.9786125028183066,1.0212424159339974,-0.28680696873956674,1.107326358834036,-1.0949807982020807,-0.4819688507672194,-0.01931740360158562,0.030081979803161445,-0.04072352370808883,0.025304428036078387,0.05269757071507721,1.1073263618586653,-1.0949807795740052,-0.48196887568583047,-0.002011693407306341,0.031763016097711164,-0.05496711278297694,0.0523510954781808,0.026053326947306703,-0.09171778928706137,-0.1767268955595416,-0.11488857489974064,-0.16444506579338866,0.12417197038016592,-0.013390388711041912,-0.021681375923949493,0.11207053514007718
105654,bot,1,1.1965820017733555,1.3827173254393517,1.845516846971817,0.9746800382192488,0.7360254887859261,1.2327169890730947,1.0564709337926685,0.0,0.045218799297140816,-1.2213236980346023,1.0212424159339974,-0.4598799806080257,1.1125293149927002,-1.1127871700639462,-0.5623850944497921,-0.02727249359880812,-0.02987477415453567,0.029636443790605673,-0.01385385198302431,0.16445904599469124,1.1125293211358107,-1.1127871287914064,-0.5623846970876855,-0.007281732994047314,-0.03206340343657119,0.04036218016745211,0.035831142264081836,0.18138053439517113,-0.1452330878798188,-0.0031257111352896204,0.022270871736069783,0.12859742664490637,0.09028146638288495,-0.03219902418169592,-0.004818039774960296,0.09964837785112998
104000,human,0,-0.681382159894242,-0.5284468088918068,-0.7699655911610067,-0.6084140102107761,-1.0432760442931548,-0.9863681799945021,-0.4460860613818409,0.0,-0.9486460412815554,0.5155831726509094,-0.4725170078332329,-0.4177491888849315,-0.7211748796956606,1.159668608781889,-0.3794902633454631,-1.1040044145064825,1.1961722257844796,-0.940240799262723,-2.3758996591205466,-2.368601963380336,-0.7211748746463981,1.1596688607594607,-0.3794901249083793,-1.1982534928889077,1.3512173257959765,-0.5899769598800979,-2.028909227049468,-1.575265985388906,-2.081869753148895,-0.5945383940015545,0.17691531451521916,2.27686274838731,-1.3264297856504175,-0.596866063260587,0.3480401427310798,0.17350316550637945
106034,bot,1,0.6135876329040184,1.0073100847671603,2.653460304199875,1.6079176575912588,1.0733497705098645,0.7395869515025175,0.6958572549507865,0.0,-0.7001798311368814,-0.6199419752785972,2.515001839701225,-0.4889616077111197,1.4950953165981566,-1.1674904573573701,-0.45531845428891987,0.016201027826864042,-0.06218604701105012,-0.004654377200256811,-0.028710293324927055,0.0642694920556645,1.4950953152887854,-1.1674904544557527,-0.45531860626951526,0.01837576953766466,-0.04868677300950296,0.016055726756920692,-0.03447765100431206,0.06605192785263359,0.06420274414488744,-0.011883483330026149,0.10019154944072516,0.1674783457922521,-0.09502127000120544,-0.11205998672892252,0.03808935160481188,0.11480076157963737
100583,human,0,-2.249791789418829,-1.4157730141169884,-0.11661035733282625,0.44698202207590715,0.7091010186132463,-0.9863681799945021,-1.0471088594516447,0.0,4.020678161611926,2.0836519476175104,-0.4725170078332329,-0.4889616077111197,-1.090528755694056,0.09288862518346172,-0.32519463598765835,-0.8397589998751833,0.18700843713407939,-0.001760346560597149,-0.08308997983790863,-1.119405696888083,-1.0905287323992023,0.09288851237333424,-0.3251887647945515,-0.7935443229380761,-0.21509451291689874,0.193576260856436,0.20262899960618802,-0.45870063596567917,-1.0622647171346375,1.6002488645000346,-3.2834864238531942,-0.5863331187879347,-1.6249901280450432,3.074075064742873,-3.7932776871928517,3.81780530517155
109931,suspicious,2,0.23810945039721898,0.025184071291425036,-0.6896516709160155,-1.1947451392589334,0.7719708760376552,0.6573986119074213,-1.0471088594516447,0.0,-0.9486460412815554,0.39390574580744325,-0.4725170078332329,-0.373671704174164,-0.49797978956538663,-0.42834540396354764,2.040331651258786,0.05285927383533034,-0.07953197813948196,0.027577968947360663,0.10019582028539599,-0.0159309244602545,-0.49797979021199834,-0.42834539937220706,2.0403317458949015,0.05690426892325638,-0.08124142325839194,0.008051000212817079,0.08535474389626875,-0.03998280126753317,0.11570552676786969,0.1424062938668347,-0.00937897823378217,0.09256611134101843,-0.039457530398821494,0.04228209882324092,0.05382252321640475,0.01936073184742769
107052,bot,1,0.7374094457612229,0.7001587060353662,-0.07192353636958909,0.763600831761912,1.5592932456887676,0.9861519702878062,1.1766754934066295,0.0,-0.7001798311368814,-0.49249126241599006,-0.4725170078332329,-0.4889616077111197,1.4460546636473772,-1.2122744123043232,-0.5585157381358219,0.055349079940989525,-0.09853796077881737,0.04595591833607918,0.12357324452268008,-0.11146770179221586,1.446054661382346,-1.2122744096571172,-0.5585160773389134,0.0724630792395289,-0.08845696219010522,0.0004790560135171621,0.09051244848181136,-0.12629950070447193,0.12450266145999397,0.08352659678628549,0.018468387526764593,-0.0004652138986477199,-0.01914300276321667,0.056141196777367536,0.13075011374655934,0.025300400027607306
108159,bot,1,1.1295118531423693,0.9731821537969607,2.268371630681306,1.5023780543625904,0.9693603188951359,1.2327169890730947,1.0564709337926685,0.0,-0.4517136209922073,-0.934859288381338,-0.4725170078332329,3.2104434523937844,1.234859670524689,-1.1140495862043918,-0.6144723936342706,0.04802982478934,0.1757067965248028,-0.03439550709756849,-0.08883575755608648,0.003293827916775953,1.234859676060054,-1.1140495612757524,-0.6144720476812807,0.06171780889604041,0.17105527229887368,-0.015134936212063776,-0.06838148495659434,0.06189083412154365,-0.23800075912215043,-0.08856316240328131,-0.12020463970750002,-0.11773290857205057,0.054069471117851,0.08462270320095273,0.04355707727973266,0.0292255578581591
109897,suspicious,2,1.021167766892316,0.5636469821545697,-0.635060058177849,-0.5028744069821077,-0.03400931375388628,0.9861519702878062,0.9963686539856884,0.0,-0.9486460412815554,-1.2828684390995426,-0.4725170078332329,3.514719212677508,-0.48051842233597863,-0.4050447123722732,2.3066881424417454,-0.07378233140461243,-0.09231273391154561,0.09579421223215084,0.011059762094061997,0.09054818986922665,-0.4805184219138325,-0.40504470887126964,2.3066882493775025,-0.07514296870142657,-0.09421538614219385,0.0891505665148144,0.021964100446327645,0.06446219618817413,0.16919677053489088,0.07669484342675674,-0.013876490959803199,0.02327275966521184,-0.08148259829683051,0.010926212579774448,-0.03755063382745049,0.014998394125490129
102250,human,0,-0.6676241806878868,-0.39193508501101026,-0.7650759926848263,-0.2566153327818818,0.060072476796060835,-0.9863681799945021,-0.6464269940717756,0.0,-0.12042534079930864,0.7221992935876849,-0.4725170078332329,-0.37928921877805877,-0.7963275862673117,0.7846325936257302,-0.4023788059442754,-1.653505646452385,-3.1630025148209526,-0.22131830013391962,-1.3957320923229912,0.7621409306330378,-0.7963276032907375,0.7846326814057991,-0.4023815900031075,-1.6649219957776156,-2.9753172190168553,-0.4874215287987562,-1.1610082513376225,0.5529940573802032,0.4386909399388998,-2.029681928340159,-1.123060833577647,0.48592941217408275,3.2698312782710546,0.45345940760791403,-0.7244784563264892,-2.2512310258357124
104641,human,0,-0.6332292326719957,-0.733214394713003,-0.9369169284678701,-0.2566153327818818,-0.5889560650211247,-0.9863681799945021,-0.24574512869190626,0.0,0.707795359682938,1.7685008702957912,-0.4725170078332329,-0.40423893204826294,-0.9231914079393418,0.5901692648738645,-0.3684591113096114,-0.7308314761228832,-0.8270510040239529,0.2568752478474241,1.442064465874116,-0.9848095998731573,-0.9231913868448051,0.5901692947751711,-0.36845887297372476,-0.5757455269659584,-0.7360428934959277,-0.17378965109767566,1.1791047361815465,-1.6255346068430097,0.9974419762838317,-0.2934904694154619,-1.6836741969242977,-1.8676648890651255,2.9675235111600697,-0.09276696944537129,-1.153591325684796,-0.7655539537918968
109486,suspicious,2,1.057282462309,0.3930073273035733,-0.6092310082263097,-0.8194932166681127,0.3296521704945555,1.1094344796804503,0.27514129630192374,0.0,-0.9486460412815554,-1.1816206779011769,1.0212424159339974,-0.4889616077111197,-0.5124734912825942,-0.41099868421317715,2.2089422229120874,0.01139524504777399,-0.022257438757995473,0.09158416950499941,-0.015243983674162439,-0.013195601448112474,-0.5124734918163437,-0.4109987008484901,2.2089420255680303,-0.003619317735425264,-0.010801487196037152,0.10555395451314918,-0.05126947215242775,-0.03454707266123155,0.05980887041259536,-0.03154709749756783,-0.029942971548977678,-0.17162535247548344,0.0038390191477641407,-0.0015593061221071077,0.07293859256522522,0.05066438873395427
104948,human,0,-1.5068609122756034,-1.279261290236192,-0.3575795568629763,-0.39733480375343955,0.2686127951512725,-0.9863681799945021,-1.2875179786795663,0.0,1.039083639875837,1.4758605842113384,-0.4725170078332329,-0.4402846272521435,-0.8227568221016974,0.772890538528281,-0.38708433413830373,-1.043865174076998,-0.07480499258067942,1.719205971312354,1.5509049425257562,-0.38059499626584065,-0.8227568396761092,0.7728909019446346,-0.38708488538015384,-0.6224927457758337,-0.14454093361185114,1.1240574146878686,2.360361967452442,-0.10026570600295416,0.5232574735570433,0.924722778464519,-1.1109624943989453,1.7901994287314786,-1.4868981544814885,2.1527888304971388,2.1028995946643327,-2.850326099185258
109921,suspicious,2,0.3814217337967606,-0.18716749918981412,-0.4238653641626632,-0.39733480375343955,-0.5447307243052035,1.2327169890730947,0.09483445688098242,0.0,-0.9486460412815554,-0.8143677416669913,-0.4725170078332329,1.637217166208076,-0.5067645579369195,-0.385852480871903,2.450968184997909,0.08271762982694066,-0.10890838273852085,0.04626737380459047,-0.058892227601137215,0.06545957297706435,-0.5067645582912305,-0.38585248888136586,2.4509681493051705,0.07276991649116925,-0.1048491008479001,0.062036746861616185,-0.079930773422842,0.03927722730446383,0.11565748679298096,-0.039392474894144866,-0.01950069908318821,-0.11876515064711969,-0.09449174242548766,-0.04388456177683001,0.0071260209759409655,0.05775276750062206
101964,human,0,-2.352976633466499,-1.4157730141169884,-0.07133430844019739,0.44698202207590715,0.7426714604307981,-0.9863681799945021,-1.0471088594516447,0.0,4.020678161611926,2.0836519476175104,-0.4725170078332329,-0.4889616077111197,-1.092266366596731,0.08551042424254426,-0.323731207029856,-0.855164179316056,0.20524952407858627,-0.04323269919069305,-0.1081702818080037,-1.1454720919943366,-1.092266340938945,0.08551032410699906,-0.3237251799114615,-0.7962965997262265,-0.20734236460950975,0.15897680411818685,0.2037185687251691,-0.45323214723681576,-1.0846204628629927,1.6214740634466622,-3.2417536353754897,-0.5268262756364194,-1.7372108449164576,3.201544932646898,-3.853875931237767,3.8740540865754416
108244,bot,1,1.5525697137378165,1.3144614634989533,-0.2688515965844088,1.0802196414479173,0.5792687802952456,1.1094344796804503,1.9580051308973743,0.0,-0.4517136209922073,-0.5326453580791727,-0.4725170078332329,-0.4889616077111197,1.489369735293951,-1.190688858101519,-0.5496084435453549,0.09789365595943332,0.1470787355671258,-0.046851740211367635,-0.020477592064888032,-0.11167158116997102,1.4893697307432454,-1.1906888480118967,-0.5496089218138528,0.10990579655767581,0.1409195707675719,-0.04967103538482233,-0.006004710785521105,-0.07505367532791962,-0.05950293099009317,-0.06918851097922894,-0.050288294953086676,-0.14530005041053784,0.0926482771358461,0.08271942790347854,0.07724913093748008,-0.20459121407006567
